magic,version,name,source,sample_rate_note
TINYDRAW_INKTRACE,1,under-overlay,recorded,recorded owner finger input via 1kHz sampler stream
t_us,kind,x,y
3792567,Move,137,127
3794150,Move,137,127
3795011,Move,137,127
3795994,Move,137,127
3797003,Move,137,127
3797994,Move,137,127
3799003,Move,137,127
3799994,Move,137,127
3801003,Move,137,127
3801994,Move,137,127
3803003,Move,139,126
3803994,Move,139,126
3805174,Move,139,126
3807157,Move,139,126
3808008,Move,139,126
3808994,Move,139,126
3810003,Move,139,126
3810994,Move,139,126
3812003,Move,139,126
3812994,Move,139,126
3814003,Move,139,126
3814994,Move,139,126
3816003,Move,141,125
3816994,Move,141,125
3818170,Move,141,125
3820156,Move,141,125
3821010,Move,141,125
3821999,Move,141,125
3823003,Move,141,125
3823994,Move,141,125
3825003,Move,141,125
3825994,Move,141,125
3827003,Move,141,125
3827994,Move,141,125
3829003,Move,143,125
3829994,Move,143,125
3831162,Move,143,125
3833156,Move,143,125
3834007,Move,143,125
3834994,Move,143,125
3836003,Move,143,125
3836994,Move,143,125
3838004,Move,143,125
3838997,Move,143,125
3840003,Move,143,125
3840994,Move,143,125
3842003,Move,145,124
3842994,Move,145,124
3844164,Move,145,124
3844583,Move,145,124
3846147,Move,145,124
3847014,Move,145,124
3847994,Move,145,124
3849003,Move,145,124
3849994,Move,145,124
3851003,Move,145,124
3851994,Move,145,124
3853003,Move,145,124
3853994,Move,145,124
3855008,Move,148,123
3855994,Move,148,123
3857178,Move,148,123
3859156,Move,148,123
3860010,Move,148,123
3860994,Move,148,123
3862003,Move,148,123
3862994,Move,148,123
3864003,Move,148,123
3864994,Move,148,123
3866003,Move,148,123
3866994,Move,148,123
3868003,Move,151,122
3868994,Move,151,122
3870157,Move,151,122
3870580,Move,151,122
3872155,Move,151,122
3873010,Move,151,122
3873994,Move,151,122
3875003,Move,151,122
3875994,Move,151,122
3877003,Move,151,122
3877994,Move,151,122
3879003,Move,151,122
3879994,Move,151,122
3881003,Move,151,122
3881994,Move,154,122
3883204,Move,154,122
3885151,Move,154,122
3886011,Move,154,122
3886994,Move,154,122
3888003,Move,154,122
3888994,Move,154,122
3890008,Move,154,122
3890994,Move,154,122
3892003,Move,154,122
3892994,Move,154,122
3894003,Move,154,122
3894994,Move,157,122
3896203,Move,157,122
3898152,Move,157,122
3899011,Move,157,122
3899994,Move,157,122
3901003,Move,157,122
3901994,Move,157,122
3903003,Move,157,122
3903994,Move,157,122
3905003,Move,157,122
3905998,Move,157,122
3907003,Move,157,122
3907994,Move,160,122
3909201,Move,160,122
3911151,Move,160,122
3912009,Move,160,122
3912994,Move,160,122
3914003,Move,160,122
3914994,Move,160,122
3916003,Move,160,122
3916994,Move,160,122
3918003,Move,160,122
3918994,Move,160,122
3920003,Move,160,122
3920994,Move,163,122
3922205,Move,163,122
3924152,Move,163,122
3925012,Move,163,122
3925994,Move,163,122
3927003,Move,163,122
3927994,Move,163,122
3929003,Move,163,122
3929994,Move,163,122
3931003,Move,163,122
3931994,Move,163,122
3933003,Move,163,122
3933994,Move,166,122
3935201,Move,166,122
3937153,Move,166,122
3938009,Move,166,122
3938994,Move,166,122
3940008,Move,166,122
3940994,Move,166,122
3942003,Move,166,122
3942994,Move,166,122
3944003,Move,166,122
3944994,Move,166,122
3946003,Move,166,122
3946994,Move,169,122
3948209,Move,169,122
3950154,Move,169,122
3951011,Move,169,122
3951994,Move,169,122
3953003,Move,169,122
3953994,Move,169,122
3955003,Move,169,122
3955994,Move,169,122
3957009,Move,169,122
3957994,Move,169,122
3959003,Move,169,122
3959994,Move,172,122
3961203,Move,172,122
3963151,Move,172,122
3964010,Move,172,122
3964994,Move,172,122
3966003,Move,172,122
3966994,Move,172,122
3968003,Move,172,122
3968994,Move,172,122
3970003,Move,172,122
3970994,Move,172,122
3972003,Move,172,122
3972994,Move,176,122
3974201,Move,176,122
3976154,Move,176,122
3977011,Move,176,122
3977994,Move,176,122
3979003,Move,176,122
3979994,Move,176,122
3981003,Move,176,122
3981994,Move,176,122
3983003,Move,176,122
3983994,Move,176,122
3985003,Move,176,122
3985994,Move,179,122
3987202,Move,179,122
3989152,Move,179,122
3990013,Move,179,122
3990994,Move,179,122
3992003,Move,179,122
3992994,Move,179,122
3994003,Move,179,122
3994994,Move,179,122
3996003,Move,179,122
3996994,Move,179,122
3998003,Move,179,122
3998994,Move,182,122
4000205,Move,182,122
4002153,Move,182,122
4003012,Move,182,122
4003994,Move,182,122
4005003,Move,182,122
4005994,Move,182,122
4007008,Move,182,122
4007994,Move,182,122
4009003,Move,182,122
4009994,Move,182,122
4011003,Move,182,122
4011994,Move,185,122
4013203,Move,185,122
4015152,Move,185,122
4016009,Move,185,122
4016994,Move,185,122
4018005,Move,185,122
4018994,Move,185,122
4020003,Move,185,122
4020994,Move,185,122
4022003,Move,185,122
4022994,Move,185,122
4024008,Move,185,122
4024994,Move,188,122
4026210,Move,188,122
4028155,Move,188,122
4029011,Move,188,122
4029994,Move,188,122
4031003,Move,188,122
4031994,Move,188,122
4033003,Move,188,122
4033994,Move,188,122
4035004,Move,188,122
4035994,Move,188,122
4037003,Move,188,122
4037994,Move,191,122
4039207,Move,191,122
4041155,Move,191,122
4042009,Move,191,122
4042994,Move,191,122
4044003,Move,191,122
4044994,Move,191,122
4046003,Move,191,122
4046994,Move,191,122
4048003,Move,191,122
4048994,Move,191,122
4050003,Move,191,122
4050994,Move,194,122
4052188,Move,194,122
4054156,Move,194,122
4055010,Move,194,122
4055994,Move,194,122
4057008,Move,194,122
4057994,Move,194,122
4059003,Move,194,122
4059994,Move,194,122
4061003,Move,194,122
4061994,Move,194,122
4063003,Move,194,122
4063994,Move,197,122
4065215,Move,197,122
4067154,Move,197,122
4068010,Move,197,122
4068994,Move,197,122
4070003,Move,197,122
4070994,Move,197,122
4072003,Move,197,122
4072994,Move,197,122
4074008,Move,197,122
4074994,Move,197,122
4076003,Move,197,122
4076994,Move,201,122
4078208,Move,201,122
4080155,Move,201,122
4081011,Move,201,122
4081994,Move,201,122
4083003,Move,201,122
4083994,Move,201,122
4085003,Move,201,122
4085994,Move,201,122
4087003,Move,201,122
4087994,Move,201,122
4089003,Move,201,122
4089994,Move,205,122
4091200,Move,205,122
4093152,Move,205,122
4094009,Move,205,122
4094994,Move,205,122
4096003,Move,205,122
4096994,Move,205,122
4098003,Move,205,122
4098994,Move,205,122
4100003,Move,205,122
4100994,Move,205,122
4102003,Move,205,122
4102994,Move,208,122
4104207,Move,208,122
4106155,Move,208,122
4107012,Move,208,122
4107998,Move,208,122
4109003,Move,208,122
4109994,Move,208,122
4111003,Move,208,122
4111994,Move,208,122
4113003,Move,208,122
4113994,Move,208,122
4115003,Move,208,122
4115994,Move,212,122
4117200,Move,212,122
4119152,Move,212,122
4120009,Move,212,122
4120994,Move,212,122
4122003,Move,212,122
4122994,Move,212,122
4124003,Move,212,122
4124998,Move,212,122
4126003,Move,212,122
4126994,Move,212,122
4128003,Move,212,122
4128994,Move,212,122
4130003,Move,216,122
4130994,Move,216,122
4132205,Move,216,122
4134153,Move,216,122
4135013,Move,216,122
4135994,Move,216,122
4137003,Move,216,122
4137994,Move,216,122
4139003,Move,216,122
4139994,Move,216,122
4141008,Move,216,122
4141994,Move,216,122
4143003,Move,220,122
4143994,Move,220,122
4145200,Move,220,122
4147155,Move,220,122
4148010,Move,220,122
4148994,Move,220,122
4150003,Move,220,122
4150994,Move,220,122
4152003,Move,220,122
4152994,Move,220,122
4154003,Move,220,122
4154994,Move,220,122
4156003,Move,223,122
4156994,Move,223,122
4158205,Move,223,122
4160158,Move,223,122
4161011,Move,223,122
4161994,Move,223,122
4163003,Move,223,122
4163994,Move,223,122
4165003,Move,223,122
4165994,Move,223,122
4167003,Move,223,122
4167994,Move,223,122
4169003,Move,226,122
4169994,Move,226,122
4171200,Move,226,122
4173180,Move,226,122
4175113,Move,226,122
4175994,Move,226,122
4177032,Move,226,122
4177994,Move,226,122
4179003,Move,226,122
4179994,Move,226,122
4181003,Move,226,122
4181994,Move,228,122
4183279,Move,228,122
4185163,Move,228,122
4186011,Move,228,122
4186994,Move,228,122
4188003,Move,228,122
4188994,Move,228,122
4190003,Move,228,122
4190995,Move,228,122
4192007,Move,228,122
4192994,Move,228,122
4194003,Move,228,122
4194994,Move,231,122
4196205,Move,231,122
4198157,Move,231,122
4199011,Move,231,122
4199994,Move,231,122
4201003,Move,231,122
4201994,Move,231,122
4203003,Move,231,122
4203994,Move,231,122
4205003,Move,231,122
4205994,Move,231,122
4207003,Move,231,122
4207994,Move,233,122
4209203,Move,233,122
4211159,Move,233,122
4212011,Move,233,122
4212994,Move,233,122
4214003,Move,233,122
4214994,Move,233,122
4216003,Move,233,122
4216994,Move,233,122
4218003,Move,233,122
4218994,Move,233,122
4220003,Move,233,122
4220994,Move,235,122
4222196,Move,235,122
4224158,Move,235,122
4225015,Move,235,122
4225994,Move,235,122
4227003,Move,235,122
4227994,Move,235,122
4229003,Move,235,122
4229994,Move,235,122
4231003,Move,235,122
4231994,Move,235,122
4233003,Move,235,122
4233994,Move,237,122
4235199,Move,237,122
4237158,Move,237,122
4238012,Move,237,122
4238994,Move,237,122
4240003,Move,237,122
4240994,Move,237,122
4242008,Move,237,122
4242994,Move,237,122
4244003,Move,237,122
4244994,Move,237,122
4246003,Move,237,122
4246994,Move,238,122
4248195,Move,238,122
4250160,Move,238,122
4251009,Move,238,122
4251994,Move,238,122
4253003,Move,238,122
4253994,Move,238,122
4255003,Move,238,122
4255994,Move,238,122
4257003,Move,238,122
4257994,Move,238,122
4259008,Move,238,122
4259994,Move,239,122
4261199,Move,239,122
4263159,Move,239,122
4264011,Move,239,122
4264994,Move,239,122
4266003,Move,239,122
4266994,Move,239,122
4268003,Move,239,122
4268994,Move,239,122
4270003,Move,239,122
4270994,Move,239,122
4272003,Move,239,122
4272994,Move,240,122
4274197,Move,240,122
4276160,Move,240,122
4277009,Move,240,122
4277994,Move,240,122
4279003,Move,240,122
4279994,Move,240,122
4281003,Move,240,122
4281994,Move,240,122
4283003,Move,240,122
4283994,Move,240,122
4285003,Move,240,122
4285994,Move,241,122
4287201,Move,241,122
4289158,Move,241,122
4290011,Move,241,122
4290994,Move,241,122
4292003,Move,241,122
4292998,Move,241,122
4294003,Move,241,122
4294994,Move,241,122
4296003,Move,241,122
4296994,Move,241,122
4298003,Move,241,122
4298994,Move,242,122
4300197,Move,242,122
4302160,Move,242,122
4303010,Move,242,122
4303994,Move,242,122
4305003,Move,242,122
4305994,Move,242,122
4307003,Move,242,122
4307994,Move,242,122
4309008,Move,242,122
4309994,Move,242,122
4311003,Move,242,122
4311994,Move,243,122
4313197,Move,243,122
4315160,Move,243,122
4316011,Move,243,122
4316994,Move,243,122
4318003,Move,243,122
4318994,Move,243,122
4320003,Move,243,122
4320994,Move,243,122
4322003,Move,243,122
4322994,Move,243,122
4324003,Move,243,122
4324994,Move,244,122
4326198,Move,244,122
4328158,Move,244,122
4329009,Move,244,122
4329994,Move,244,122
4331003,Move,244,122
4331994,Move,244,122
4333003,Move,244,122
4333994,Move,244,122
4335003,Move,244,122
4335994,Move,244,122
4337003,Move,244,122
4337994,Move,245,122
4339198,Move,245,122
4341159,Move,245,122
4342017,Move,245,122
4342998,Move,245,122
4344003,Move,245,122
4344994,Move,245,122
4346003,Move,245,122
4346994,Move,245,122
4348003,Move,245,122
4348994,Move,245,122
4350003,Move,245,122
4350994,Move,247,122
4352199,Move,247,122
4354157,Move,247,122
4355009,Move,247,122
4355994,Move,247,122
4357003,Move,247,122
4357994,Move,247,122
4359003,Move,247,122
4359998,Move,247,122
4361003,Move,247,122
4361994,Move,247,122
4363003,Move,247,122
4363994,Move,248,122
4365200,Move,248,122
4367158,Move,248,122
4368011,Move,248,122
4368994,Move,248,122
4370003,Move,248,122
4370994,Move,248,122
4372003,Move,248,122
4372994,Move,248,122
4374003,Move,248,122
4374994,Move,248,122
4376003,Move,248,122
4376999,Move,249,122
4378197,Move,249,122
4380158,Move,249,122
4381010,Move,249,122
4381994,Move,249,122
4383003,Move,249,122
4383994,Move,249,122
4385003,Move,249,122
4385994,Move,249,122
4387003,Move,249,122
4387994,Move,249,122
4389003,Move,249,122
4389994,Move,249,122
4391003,Move,250,122
4391994,Move,250,122
4393197,Move,250,122
4395157,Move,250,122
4396011,Move,250,122
4396994,Move,250,122
4398003,Move,250,122
4398994,Move,250,122
4400003,Move,250,122
4400994,Move,250,122
4402003,Move,250,122
4402994,Move,250,122
4404003,Move,250,122
4404994,Move,250,122
4406003,Move,250,122
4406994,Move,250,122
4408003,Move,250,122
4408994,Move,250,122
4410008,Move,250,122
4410994,Move,250,122
4412003,Move,250,122
4412994,Move,250,122
4414003,Move,250,122
4414994,Move,250,122
4416003,Move,250,122
4416994,Move,251,122
4418199,Move,251,122
4420158,Move,251,122
4421009,Move,251,122
4421994,Move,251,122
4423003,Move,251,122
4423994,Move,251,122
4425003,Move,251,122
4425995,Move,251,122
4427008,Move,251,122
4427994,Move,251,122
4429003,Move,251,122
4429994,Move,252,122
4431203,Move,252,122
4433156,Move,252,122
4434012,Move,252,122
4434994,Move,252,122
4436003,Move,252,122
4436994,Move,252,122
4438003,Move,252,122
4438994,Move,252,122
4440003,Move,252,122
4440994,Move,252,122
4442003,Move,252,122
4442994,Move,253,122
4444203,Move,253,122
4446160,Move,253,122
4447009,Move,253,122
4447994,Move,253,122
4449003,Move,253,122
4449994,Move,253,122
4451003,Move,253,122
4451994,Move,253,122
4453003,Move,253,122
4453994,Move,253,122
4455003,Move,253,122
4455994,Move,254,123
4457159,Move,254,123
4457528,Move,254,123
4459159,Move,254,123
4459996,Move,254,123
4461014,Move,254,123
4461994,Move,254,123
4463003,Move,254,123
4463994,Move,254,123
4465003,Move,254,123
4465994,Move,254,123
4467003,Move,254,123
4467994,Move,254,123
4469003,Move,255,124
4469994,Move,255,124
4471182,Move,255,124
4471513,Move,255,124
4473163,Move,255,124
4473996,Move,255,124
4475006,Move,255,124
4475994,Move,255,124
4477008,Move,255,124
4477994,Move,255,124
4479003,Move,255,124
4479994,Move,255,124
4481003,Move,255,124
4481994,Move,256,125
4483245,Move,256,125
4485180,Move,256,125
4485995,Move,256,125
4487008,Move,256,125
4487994,Move,256,125
4489003,Move,256,125
4489994,Move,256,125
4491003,Move,256,125
4491994,Move,256,125
4493003,Move,256,125
4493999,Move,256,125
4495003,Move,258,126
4495994,Move,258,126
4497259,Move,258,126
4499220,Move,258,126
4501013,Move,258,126
4501994,Move,258,126
4503002,Move,258,126
4503995,Move,258,126
4505002,Move,258,126
4505995,Move,258,126
4507002,Move,258,126
4507995,Move,260,127
4509201,Move,260,127
4511172,Move,260,127
4511996,Move,260,127
4513009,Move,260,127
4513994,Move,260,127
4515003,Move,260,127
4515994,Move,260,127
4517003,Move,260,127
4517994,Move,260,127
4519003,Move,260,127
4519994,Move,260,127
4521003,Move,262,128
4521994,Move,262,128
4523192,Move,262,128
4525158,Move,262,128
4526009,Move,262,128
4526995,Move,262,128
4528007,Move,262,128
4528994,Move,262,128
4530003,Move,262,128
4530994,Move,262,128
4532003,Move,262,128
4532994,Move,262,128
4534003,Move,264,129
4534994,Move,264,129
4536168,Move,264,129
4536564,Move,264,129
4538150,Move,264,129
4539010,Move,264,129
4539994,Move,264,129
4541003,Move,264,129
4541994,Move,264,129
4543003,Move,264,129
4543994,Move,264,129
4545008,Move,264,129
4545994,Move,264,129
4547003,Move,266,131
4547994,Move,266,131
4549176,Move,266,131
4551157,Move,266,131
4552011,Move,266,131
4552994,Move,266,131
4554003,Move,266,131
4554994,Move,266,131
4556003,Move,266,131
4556994,Move,266,131
4558003,Move,266,131
4558994,Move,266,131
4560003,Move,268,132
4560995,Move,268,132
4562191,Move,268,132
4564158,Move,268,132
4565009,Move,268,132
4565994,Move,268,132
4567003,Move,268,132
4567994,Move,268,132
4569003,Move,268,132
4569994,Move,268,132
4571003,Move,268,132
4571994,Move,268,132
4573003,Move,271,135
4573994,Move,271,135
4575191,Move,271,135
4577166,Move,271,135
4578016,Move,271,135
4578994,Move,271,135
4580003,Move,271,135
4580994,Move,271,135
4582003,Move,271,135
4582994,Move,271,135
4584003,Move,271,135
4584994,Move,271,135
4586003,Move,273,137
4586994,Move,273,137
4588196,Move,273,137
4590185,Move,273,137
4592142,Move,273,137
4592996,Move,273,137
4594034,Move,273,137
4594998,Move,273,137
4596001,Move,273,137
4596996,Move,273,137
4598001,Move,273,137
4598996,Move,273,137
4600001,Move,275,139
4600996,Move,275,139
4602225,Move,275,139
4604162,Move,275,139
4605011,Move,275,139
4605994,Move,275,139
4607003,Move,275,139
4607994,Move,275,139
4609003,Move,275,139
4609994,Move,275,139
4611004,Move,275,139
4611997,Move,275,139
4613003,Move,277,142
4613994,Move,277,142
4615199,Move,277,142
4617156,Move,277,142
4618010,Move,277,142
4618994,Move,277,142
4620003,Move,277,142
4620994,Move,277,142
4622003,Move,277,142
4622994,Move,277,142
4624003,Move,277,142
4624994,Move,277,142
4626003,Move,280,145
4626994,Move,280,145
4628195,Move,280,145
4630160,Move,280,145
4631009,Move,280,145
4631994,Move,280,145
4633003,Move,280,145
4633994,Move,280,145
4635003,Move,280,145
4635994,Move,280,145
4637003,Move,280,145
4637994,Move,280,145
4639003,Move,282,148
4639994,Move,282,148
4641197,Move,282,148
4643158,Move,282,148
4644009,Move,282,148
4644994,Move,282,148
4646008,Move,282,148
4646994,Move,282,148
4648003,Move,282,148
4648994,Move,282,148
4650003,Move,282,148
4650994,Move,282,148
4652003,Move,284,152
4652994,Move,284,152
4654195,Move,284,152
4656159,Move,284,152
4656996,Move,284,152
4658008,Move,284,152
4658994,Move,284,152
4660003,Move,284,152
4660994,Move,284,152
4662008,Move,284,152
4662994,Move,284,152
4664003,Move,284,152
4664994,Move,286,156
4666195,Move,286,156
4668158,Move,286,156
4669010,Move,286,156
4669994,Move,286,156
4671003,Move,286,156
4671994,Move,286,156
4673003,Move,286,156
4673994,Move,286,156
4675003,Move,286,156
4675994,Move,286,156
4677003,Move,286,156
4677994,Move,289,161
4679198,Move,289,161
4681158,Move,289,161
4681995,Move,289,161
4683008,Move,289,161
4683994,Move,289,161
4685003,Move,289,161
4685994,Move,289,161
4687003,Move,289,161
4687994,Move,289,161
4689003,Move,289,161
4689994,Move,289,161
4691003,Move,292,168
4691994,Move,292,168
4693196,Move,292,168
4695159,Move,292,168
4696010,Move,292,168
4696994,Move,292,168
4698003,Move,292,168
4698994,Move,292,168
4700003,Move,292,168
4700994,Move,292,168
4702003,Move,292,168
4702994,Move,292,168
4704003,Move,295,176
4704994,Move,295,176
4706195,Move,295,176
4708158,Move,295,176
4708995,Move,295,176
4710008,Move,295,176
4710994,Move,295,176
4712008,Move,295,176
4712994,Move,295,176
4714003,Move,295,176
4714994,Move,295,176
4716003,Move,295,176
4716994,Move,298,187
4718194,Move,298,187
4720161,Move,298,187
4721008,Move,298,187
4721994,Move,298,187
4723003,Move,298,187
4723994,Move,298,187
4725003,Move,298,187
4725994,Move,298,187
4727003,Move,298,187
4727994,Move,298,187
4729008,Move,298,187
4729994,Move,300,201
4731179,Move,300,201
4733162,Move,300,201
4733996,Move,300,201
4735007,Move,300,201
4735994,Move,300,201
4737003,Move,300,201
4737994,Move,300,201
4739003,Move,300,201
4739994,Move,300,201
4741003,Move,300,201
4741994,Move,300,201
4743003,Move,302,218
4743994,Move,302,218
4745189,Move,302,218
4747160,Move,302,218
4747997,Move,302,218
4749009,Move,302,218
4749994,Move,302,218
4751003,Move,302,218
4751994,Move,302,218
4753003,Move,302,218
4753994,Move,302,218
4755003,Move,302,218
4755994,Move,303,240
4757184,Move,303,240
4759154,Move,303,240
4759997,Move,303,240
4761008,Move,303,240
4761996,Move,303,240
4763007,Move,303,240
4763994,Move,303,240
4765003,Move,303,240
4765994,Move,303,240
4767003,Move,303,240
4767994,Move,303,240
4769003,Move,303,265
4769994,Move,303,265
4771173,Move,303,265
4773070,Move,303,265
4774017,Move,303,265
4775012,Move,303,265
4776122,Move,303,265
4777136,Move,303,265
4778019,Move,303,265
4779004,Move,303,265
4780029,Move,303,265
4780994,Move,303,265
